dataset\0_frog.png,0.31830988618378986,2.6154410294103164e-17,0.7855941120318872,0.04799101546820401,0.013347904366450964,0.009995748444066118,0.8552989726478296,0.1904930297010124,0.005183920186629363,0.0641556377535921,0.04801515621243605,0.0019607740580994794,0.5498792448871482,0.37073133421459614,0.027027964727281084,0.0010273087362277404,0.15657496839849594,0.11705312796328471,0.011584187533086054,0.0005669394199016114,0.10467455006063851,0.4693345420363845,0.06884525154752945,0.006721219291826276,0.00034059727763977087
dataset\10000_automobile.png,0.3183098861837912,8.127750789418114e-17,0.7522451934075729,0.0791167874927038,0.06809008716469811,0.03193742559296825,0.7974405364719648,0.26334910572445885,0.027012888639729338,0.2476215995829962,0.1034118333984037,0.018879724078628174,0.6155994701258445,0.4040819105020005,0.1094735046992126,0.011817325843991736,0.3866731881350322,0.12529521816760966,0.08631299729438324,0.00891563915375836,0.41439502594956346,0.41083638055228183,0.19646268342760634,0.057881229651234205,0.005641669828954721
dataset\10001_frog.png,0.3183098861837924,3.563190180211387e-17,0.6046375001858003,0.01230043228969317,0.0364751907950629,0.06066767431899128,0.35242428292185624,0.03370101488090427,0.035769174207661965,0.07105829882154413,0.1658865916030169,0.007487403799694206,1.3669910481498496e-06,0.03641778094384784,0.10242651911909059,0.017508176187200915,0.008507352557124636,0.16174701151449,0.01711272002030465,0.01943362101750093,0.16566424698687965,0.018993883336053344,0.10037942867205868,0.05998658514779576,0.00736297651595209
dataset\10002_frog.png,0.3183098861837923,4.570099639583442e-17,0.6633637517235131,0.023970136734692133,0.021283107012202943,0.05501377833360166,0.5075701552713479,0.08485361452223975,0.00019166253205651717,0.049327381551119535,0.18296278195268204,0.017259948391010083,0.18481158020176724,0.1656375597145892,0.021416745610374145,0.01694087002445422,0.030025835594737208,0.26598425935797937,0.06157901738803989,0.005878066572718842,0.01422381505228677,0.18236380363398275,0.0928192553114969,0.07602228323515096,0.008874157587243133
dataset\10003_ship.png,0.3183098861837899,1.9120669928947748e-16,0.7685243580016123,0.0422767380031521,0.008816373758795635,0.00769399255232245,0.8002329087715708,0.15576481306731435,0.008376607470755408,0.04188057720494397,0.033248624429672684,0.0029030436235005235,0.48108830083369525,0.2650072333223117,0.042848657092526894,0.0032170865527720483,0.09972369219813303,0.06948718680963377,0.017384026408040598,0.00012348355368193455,0.08633070442348387,0.2613579714515423,0.10680569005379249,0.020995217130891385,0.0008258669577347769
dataset\10004_ship.png,0.318309886183789,6.704791587665184e-16,0.4845596415895785,0.04781009175111056,0.034797500745069994,0.02652974459410153,0.07389885558398865,0.08983401899861729,0.0324889355897055,0.07210379173355061,0.06408313825641737,0.036837046134283735,0.16784805517516072,0.07134562518845389,0.09049211290236726,0.012967908919285958,0.020570852775142312,0.09394395543991227,0.10233244522748422,0.022132576242758356,0.038187847683562585,0.04623222548318649,0.07502253575328396,0.04528787161692286,0.010917154432154323
dataset\10005_cat.png,0.318309886183788,3.1896667245705815e-16,0.5773212970064497,0.027869565753109588,0.011856283842927848,0.027667910954555584,0.22867393888764997,0.0665393679261107,0.014275723652725761,0.027081543922005773,0.081642224034115,0.008052912999986483,0.18613363036011846,0.038744004015579106,0.04598996543380425,0.011154441151652466,0.004220406823291827,0.07965590214663786,0.03419943939128914,0.008175858293375077,0.19999102144995548,0.041932820697354586,0.05126831480153976,0.04913260633658275,0.000478642391552487
dataset\10006_deer.png,0.3183098861837914,5.2233537306193286e-17,0.8264694448305414,0.04380269650474965,0.003958010026358954,0.005849627256750579,1.0231730411042537,0.1788265571861356,0.006643655990871073,0.017401203134759013,0.027948077183156703,0.002088330295234099,0.8969060271417437,0.3651031023339214,0.036590343350349476,0.0012671165460162947,0.03609968011496755,0.06724510602723918,0.013335363102276667,0.0004904834679184581,0.5917358921846606,0.500250049480956,0.10118311166008831,0.008898944892621514,0.00024868059935990604
dataset\10007_frog.png,0.31830988618379047,5.0067691137124e-17,0.5756063106309626,0.04461921734075787,0.015645526751232982,0.03284451807837731,0.23482859651086918,0.10157048969684832,0.007821218321692565,0.03199893367923838,0.09636087805017744,0.015049797018354715,0.15593240291663157,0.053357598429001424,0.03189566903239887,0.004442760554669539,0.00824338504524969,0.09643541623655794,0.057119482295739786,0.007045569936485318,0.166738747034436,0.08164705419357395,0.06767455501782924,0.01766205932189422,0.0009700314090289106
dataset\10008_airplane.png,0.31830988618378986,6.397782074095628e-17,0.7630999074124563,0.07251036067735676,0.02350182615642692,0.015116111699139382,0.7984600348858573,0.26845454989225215,0.015686384507605105,0.08953412342108476,0.05718894395153973,0.008045181553746993,0.5320965586245424,0.47276696840547733,0.07491245729338056,0.004049173349445645,0.14860169752546148,0.09545840568454726,0.04164655819332045,0.00327563694369089,0.24151153158440994,0.5300134106054912,0.17168863109333224,0.02247874255182087,0.001478047527208838
dataset\10009_frog.png,0.3183098861837909,2.273284151319604e-17,0.8270930863891348,0.02904139263680667,0.0016654312841489658,0.0020025990967638342,1.0146944489054082,0.1204627214375525,0.0018336689602642562,0.007827158316615145,0.010019250304772586,0.00017238781953343965,0.8409100650987779,0.2508820356906055,0.010085960338986509,0.00015850717169571036,0.018099943392112686,0.025738951206671985,0.001066720047060638,2.188412202883746e-05,0.42760754657924804,0.3489177061339589,0.02756293423667515,0.0011105705754933797,2.5395317577816997e-05
dataset\1000_truck.png,0.31830988618379064,5.320606064941179e-17,0.9458350903746923,0.0030082328333989484,7.378166954762132e-05,7.378166954761752e-05,1.5464031145921628,0.014872903222420653,2.153673215540851e-05,0.00043917660445008563,0.00043971216497846403,6.692214924954065e-07,2.103118177717269,0.040945387433326326,0.0001487559025865568,2.3048477218635594e-07,0.0014476310218308561,0.0014518608437199443,5.266466619954445e-06,3.72582067286805e-08,2.600653918393066,0.08577517260209812,0.00056360663086615,2.048678334624841e-06,2.5300585912774737e-09
dataset\10010_airplane.png,0.3183098861837909,4.4085414598938856e-17,0.8189936326757861,0.06164454463189794,0.04312423706543301,0.015794718082846847,1.026897622804935,0.23337826902189288,0.017612681999292022,0.17398928172138653,0.051735361115543874,0.008911647752048509,0.9939431044924026,0.4407053727316454,0.08336124491472599,0.0065075801138520465,0.3196884035928684,0.05451704846487691,0.044002810672667286,0.003928600258791675,0.8524502093527415,0.5936691352194275,0.19039267652500266,0.0375231698119989,0.0026108786593078714
dataset\10011_cat.png,0.3183098861837946,3.3287595553187303e-16,0.6061401149107679,0.004759985873559061,0.012663274334074348,0.03948786671409057,0.3031412580918399,0.012633498900923558,0.022109831509273443,0.03011266695128445,0.12274695876994034,0.0004302443037847593,0.1316091131239509,0.014837156193502923,0.07917679273688324,0.005080032904939052,0.012127742586973748,0.13522838458218342,0.0085098075190484,0.008366711835832838,0.23115272909406337,0.01342156187081685,0.11112791402659801,0.019355591219458474,0.003163442614721871
