dataset\0_frog.png,0.31830988618379147,0.0134260887956715,0.2359518800821456,0.1947465311937744,0.10751261509580351,0.0893608552628091,0.052167536935369775,0.1524324912363314,0.06480911560815036,0.16448392448443644,0.1115097705101214,0.03608428019152537,0.025009236424491613,0.037171760888078324,0.012595322497467892,0.03358484922761384,0.07006390632019181,0.03476363953754405,0.024224628741166106,0.050332719242426716,0.03347411522160015,0.042768189555431955,0.06563711909222426,0.04779897588433565,0.05639461963620953
dataset\10000_automobile.png,0.31830988618379114,0.09918143259707028,0.345018267806608,0.20153340732601252,0.15529777915745893,0.015235824321313159,0.1296894899813908,0.19352733486993665,0.11355422416356091,0.034208742914677584,0.045247388135629396,0.0892041700743447,0.07542581396170485,0.040303139693768496,0.09178069871888112,0.08104522618242672,0.04548221441036112,0.13454328398579582,0.09212340234237351,0.10713891549348949,0.022430700326700772,0.08630568749018482,0.015755800709536198,0.07124144734250348,0.07338585756795911
dataset\10001_frog.png,0.31830988618379286,0.02081420800567452,0.0437835419584936,0.009480930271373143,0.030699074900640062,0.026070389909910237,0.05169453741873366,0.007444946695579671,0.041953642863238716,0.026549838171272343,0.01846033187604332,0.018113234544144752,0.04230305946488643,0.005451773288319571,0.03429760215828072,0.020233312572990096,0.017087042480651956,0.014953154515797415,0.013726282495177008,0.024003442962958428,0.02637003500224971,0.010115271738920906,0.021695470305673658,0.007405711944248653,0.02995717353713935
dataset\10002_frog.png,0.31830988618379163,0.016399974771453066,0.15527503668142748,0.09287910659183636,0.012069710587845351,0.14734257461186626,0.03408185147228214,0.02077083935142705,0.08280840935193975,0.010786399460877429,0.09692915975418763,0.05375967297952124,0.007016767829131377,0.021161963892887384,0.052943478259955344,0.04413192964327939,0.022782892024734724,0.04344442531388981,0.029012657813281963,0.02819265898437611,0.05914040919497173,0.0091802620721327,0.005704254306142538,0.040667790870681016,0.02781592804482501
dataset\10003_ship.png,0.31830988618378997,0.0113448586445407,0.23111251412374642,0.1384662065309828,0.08318888610667298,0.04429323227203596,0.0019246246186767496,0.039319970743085665,0.09225200233150237,0.05563487167703696,0.0653260428064842,0.07703587860074256,0.055475539931320324,0.08359954045781132,0.03747288683014069,0.10712611621457142,0.0268958856691761,0.11470564524086023,0.07089090535803645,0.06158170969104818,0.030570927137044644,0.031734808245160145,0.054156539421557716,0.0405951466034411,0.052081463038632175
dataset\10004_ship.png,0.31830988618379286,0.03933072886376934,0.025567013030292463,0.04611661493507535,0.01600329766940507,0.049353045787685755,0.004650957223078912,0.006498432877051681,0.037974240031609784,0.010371961137314046,0.013069245110642757,0.034498390503990554,0.0008603501772742259,0.003724325353022103,0.023814434914227387,0.018361809323060137,0.014012750989972492,0.024115150017719612,0.051597839130906355,0.012438413475850663,0.008167994878543756,0.014166977611691523,0.004423720025759146,0.03255578313567002,0.016853789911981425
dataset\10005_cat.png,0.3183098861837891,0.0035179172074564975,0.013695804168381606,0.00939630127355863,0.006726846251188362,0.004710229931664866,0.01651773961866882,0.015156754893647371,0.015632898790394614,0.013436520153030875,0.005460785418305811,0.00981117983104531,0.013197613508875517,0.02383007740792958,0.014778785604217397,0.005393086017560346,0.023800390204260693,0.015127938339200857,0.00510725189116974,0.0164066883962028,0.005567237153509541,0.0353865818342987,0.013859461981876639,0.006240256036543768,0.014300246357255885
dataset\10006_deer.png,0.31830988618379097,0.005322269355606793,0.40006185392383425,0.18669114260866815,0.026354741076888143,0.04666106025065867,0.18198263105715295,0.2046941503505731,0.11615355028664504,0.02485208264193788,0.048673036074922474,0.07676318051838373,0.07586278630963215,0.06477257452707715,0.08069060217395561,0.08925723887955771,0.004820558669902365,0.06510604751004455,0.09489800519173396,0.07919646849468967,0.02488601714610449,0.042201853850652574,0.04003025469783957,0.09053391062978788,0.06738516877362892
dataset\10007_frog.png,0.3183098861837891,0.007376404476267799,0.012835633099938,0.010906648951622034,0.010185403640362014,0.020348964674211295,0.01310566773133235,0.012280364976392106,0.00838588357622196,0.007456490903725833,0.024114392110232693,0.029606853780292028,0.006852195473768127,0.012017447694800778,0.0031317187132766607,0.0050344715202292195,0.004275662743193939,0.026168969036643265,0.022377090079592456,0.038273430874237034,0.0007157742648878977,0.01726194380702632,0.016140688242360368,0.016053784006663786,0.016324140340098325
dataset\10008_airplane.png,0.318309886183791,0.04303087713359173,0.24893476807972784,0.24440630694647833,0.05315506425963611,0.04267890463379586,0.13754071320095626,0.16095220412282304,0.12262394801804023,0.04916515397053757,0.024997892939321115,0.0843022935770415,0.08206059161094995,0.028065385441732194,0.09329250790456906,0.06382530916234168,0.04907804502237118,0.11364010412911142,0.0221894678636573,0.09035084301775213,0.037084136480733686,0.04496884056440964,0.05472538379287991,0.015009296135610965,0.08475668800725454
