dataset\0_frog.png,0.02832031249723434,0.010742187498950957,0.0029296874997138977,0.005859374999427795,0.00390624999961853,0.001953124999809265,0.004882812499523163,0.004882812499523163,0.00781249999923706,0.001953124999809265,0.0009765624999046325,0.0,0.0,0.0009765624999046325,0.0009765624999046325,0.0029296874997138977,0.001953124999809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8427734374176978,0.07617187499256134
dataset\10000_automobile.png,0.01660156249837875,0.024414062497615813,0.013671874998664854,0.01171874999885559,0.00781249999923706,0.006835937499332427,0.01660156249837875,0.00781249999923706,0.013671874998664854,0.006835937499332427,0.005859374999427795,0.004882812499523163,0.001953124999809265,0.0029296874997138977,0.0009765624999046325,0.001953124999809265,0.0009765624999046325,0.004882812499523163,0.0,0.0009765624999046325,0.0,0.0009765624999046325,0.001953124999809265,0.0,0.6171874999397278,0.228515624977684
dataset\10001_frog.png,0.03515624999656677,0.02343749999771118,0.01562499999847412,0.005859374999427795,0.004882812499523163,0.0029296874997138977,0.001953124999809265,0.0009765624999046325,0.005859374999427795,0.0,0.001953124999809265,0.006835937499332427,0.001953124999809265,0.004882812499523163,0.0,0.0009765624999046325,0.0,0.0029296874997138977,0.0029296874997138977,0.0009765624999046325,0.001953124999809265,0.0029296874997138977,0.00390624999961853,0.00781249999923706,0.592773437442112,0.2705078124735832
dataset\10002_frog.png,0.0419921874958992,0.0332031249967575,0.020507812497997283,0.01855468749818802,0.01171874999885559,0.013671874998664854,0.00781249999923706,0.006835937499332427,0.005859374999427795,0.00781249999923706,0.00390624999961853,0.0029296874997138977,0.00390624999961853,0.005859374999427795,0.00390624999961853,0.006835937499332427,0.0029296874997138977,0.001953124999809265,0.001953124999809265,0.001953124999809265,0.001953124999809265,0.004882812499523163,0.006835937499332427,0.004882812499523163,0.5058593749505996,0.2714843749734878
dataset\10003_ship.png,0.017578124998283384,0.022460937497806546,0.008789062499141692,0.006835937499332427,0.005859374999427795,0.00390624999961853,0.004882812499523163,0.00781249999923706,0.0,0.008789062499141692,0.00390624999961853,0.004882812499523163,0.00781249999923706,0.00390624999961853,0.00390624999961853,0.0,0.0,0.0009765624999046325,0.0009765624999046325,0.0,0.0,0.0,0.0,0.0,0.810546874920845,0.07617187499256134
dataset\10004_ship.png,0.052734374994850154,0.029296874997138976,0.014648437498569488,0.013671874998664854,0.01660156249837875,0.01562499999847412,0.01171874999885559,0.00781249999923706,0.006835937499332427,0.008789062499141692,0.009765624999046325,0.009765624999046325,0.01562499999847412,0.00781249999923706,0.00781249999923706,0.00390624999961853,0.004882812499523163,0.004882812499523163,0.001953124999809265,0.0029296874997138977,0.0009765624999046325,0.0009765624999046325,0.0029296874997138977,0.010742187498950957,0.4296874999580383,0.30761718746995925
dataset\10005_cat.png,0.047851562495326995,0.025390624997520445,0.014648437498569488,0.009765624999046325,0.00781249999923706,0.008789062499141692,0.009765624999046325,0.013671874998664854,0.009765624999046325,0.010742187498950957,0.005859374999427795,0.0029296874997138977,0.0009765624999046325,0.004882812499523163,0.0029296874997138977,0.001953124999809265,0.0029296874997138977,0.0029296874997138977,0.001953124999809265,0.001953124999809265,0.00390624999961853,0.0,0.01171874999885559,0.00781249999923706,0.5107421874501228,0.27832031247282024
dataset\10006_deer.png,0.030273437497043608,0.01171874999885559,0.0029296874997138977,0.00781249999923706,0.0029296874997138977,0.0,0.0009765624999046325,0.0,0.0009765624999046325,0.0,0.0,0.0,0.0,0.0009765624999046325,0.001953124999809265,0.0009765624999046325,0.0,0.0009765624999046325,0.0,0.0009765624999046325,0.0,0.0009765624999046325,0.0,0.0009765624999046325,0.8134765624205589,0.12109374998817443
dataset\10007_frog.png,0.03808593749628067,0.034179687496662135,0.006835937499332427,0.005859374999427795,0.0009765624999046325,0.004882812499523163,0.0,0.001953124999809265,0.0029296874997138977,0.001953124999809265,0.0009765624999046325,0.0,0.0,0.0029296874997138977,0.001953124999809265,0.0029296874997138977,0.0009765624999046325,0.001953124999809265,0.0009765624999046325,0.0029296874997138977,0.004882812499523163,0.006835937499332427,0.004882812499523163,0.006835937499332427,0.515624999949646,0.34765624996604916
dataset\10008_airplane.png,0.024414062497615813,0.017578124998283384,0.0029296874997138977,0.00390624999961853,0.001953124999809265,0.0,0.0009765624999046325,0.0,0.0009765624999046325,0.0,0.0,0.001953124999809265,0.0,0.0,0.0,0.0009765624999046325,0.0009765624999046325,0.0009765624999046325,0.0,0.0,0.0,0.0,0.0,0.0,0.8505859374169349,0.09179687499103545
