dataset\0_frog.png,0.03710937499637604,0.01562499999847412,0.008789062499141692,0.005859374999427795,0.01171874999885559,0.008789062499141692,0.00390624999961853,0.001953124999809265,0.0029296874997138977,0.00390624999961853,0.0,0.0,0.0,0.0,0.8427734374176978,0.05664062499446868
dataset\10000_automobile.png,0.03124999999694824,0.03808593749628067,0.020507812497997283,0.022460937497806546,0.026367187497425077,0.021484374997901914,0.012695312498760223,0.008789062499141692,0.008789062499141692,0.00390624999961853,0.009765624999046325,0.00390624999961853,0.0029296874997138977,0.004882812499523163,0.6171874999397278,0.16699218748369216
dataset\10001_frog.png,0.053710937494754786,0.04687499999542236,0.01855468749818802,0.004882812499523163,0.00781249999923706,0.00390624999961853,0.006835937499332427,0.00781249999923706,0.004882812499523163,0.0009765624999046325,0.00390624999961853,0.004882812499523163,0.010742187498950957,0.010742187498950957,0.5976562499416351,0.21582031247892378
dataset\10002_frog.png,0.06347656249380111,0.04980468749513626,0.03222656249685287,0.024414062497615813,0.01855468749818802,0.013671874998664854,0.006835937499332427,0.006835937499332427,0.008789062499141692,0.01171874999885559,0.00390624999961853,0.0029296874997138977,0.00781249999923706,0.010742187498950957,0.5107421874501228,0.22753906247777936
dataset\10003_ship.png,0.02832031249723434,0.026367187497425077,0.009765624999046325,0.012695312498760223,0.008789062499141692,0.01171874999885559,0.014648437498569488,0.01171874999885559,0.006835937499332427,0.0,0.001953124999809265,0.0,0.0,0.0,0.810546874920845,0.05664062499446868
dataset\10004_ship.png,0.07617187499256134,0.04394531249570846,0.04296874999580383,0.03124999999694824,0.02343749999771118,0.020507812497997283,0.01855468749818802,0.021484374997901914,0.017578124998283384,0.004882812499523163,0.012695312498760223,0.008789062499141692,0.0029296874997138977,0.01171874999885559,0.4394531249570846,0.22363281247816083
dataset\10005_cat.png,0.060546874994087216,0.0332031249967575,0.024414062497615813,0.029296874997138976,0.021484374997901914,0.021484374997901914,0.009765624999046325,0.00781249999923706,0.00781249999923706,0.004882812499523163,0.005859374999427795,0.004882812499523163,0.008789062499141692,0.020507812497997283,0.5146484374497413,0.22460937497806546
dataset\10006_deer.png,0.04492187499561309,0.017578124998283384,0.01562499999847412,0.0,0.004882812499523163,0.001953124999809265,0.0009765624999046325,0.0029296874997138977,0.006835937499332427,0.0,0.0029296874997138977,0.0,0.004882812499523163,0.0009765624999046325,0.8144531249204635,0.0810546874920845
dataset\10007_frog.png,0.06738281249341964,0.045898437495517724,0.017578124998283384,0.00781249999923706,0.00390624999961853,0.008789062499141692,0.0029296874997138977,0.008789062499141692,0.004882812499523163,0.004882812499523163,0.00390624999961853,0.009765624999046325,0.012695312498760223,0.01660156249837875,0.5195312499492645,0.2646484374741554
dataset\10008_airplane.png,0.0390624999961853,0.014648437498569488,0.009765624999046325,0.006835937499332427,0.001953124999809265,0.0009765624999046325,0.00390624999961853,0.0009765624999046325,0.0029296874997138977,0.0029296874997138977,0.0009765624999046325,0.0,0.0,0.0,0.8505859374169349,0.06445312499370574
dataset\10009_frog.png,0.04296874999580383,0.013671874998664854,0.009765624999046325,0.004882812499523163,0.006835937499332427,0.01660156249837875,0.008789062499141692,0.005859374999427795,0.0009765624999046325,0.001953124999809265,0.001953124999809265,0.0009765624999046325,0.0009765624999046325,0.00390624999961853,0.8164062499202728,0.06347656249380111
dataset\1000_truck.png,0.05566406249456405,0.025390624997520445,0.02734374999732971,0.021484374997901914,0.017578124998283384,0.01171874999885559,0.005859374999427795,0.0009765624999046325,0.0009765624999046325,0.0009765624999046325,0.0009765624999046325,0.0,0.0,0.0,0.7607421874257088,0.07031249999313353
dataset\10010_airplane.png,0.0390624999961853,0.0361328124964714,0.004882812499523163,0.0029296874997138977,0.0009765624999046325,0.0,0.0,0.00390624999961853,0.005859374999427795,0.001953124999809265,0.0029296874997138977,0.0009765624999046325,0.005859374999427795,0.010742187498950957,0.7832031249235153,0.10058593749017715
dataset\10011_cat.png,0.030273437497043608,0.020507812497997283,0.01562499999847412,0.025390624997520445,0.041015624995994565,0.052734374994850154,0.05468749999465942,0.029296874997138976,0.026367187497425077,0.008789062499141692,0.004882812499523163,0.0029296874997138977,0.004882812499523163,0.005859374999427795,0.5517578124461173,0.12499999998779296
dataset\10012_frog.png,0.03222656249685287,0.02832031249723434,0.01660156249837875,0.01171874999885559,0.006835937499332427,0.005859374999427795,0.0029296874997138977,0.010742187498950957,0.005859374999427795,0.0,0.0,0.0,0.0,0.0,0.8154296874203681,0.06347656249380111
dataset\10013_frog.png,0.059570312494182584,0.05078124999504089,0.025390624997520445,0.020507812497997283,0.01855468749818802,0.03124999999694824,0.02832031249723434,0.01953124999809265,0.013671874998664854,0.01562499999847412,0.010742187498950957,0.00781249999923706,0.009765624999046325,0.013671874998664854,0.46093749995498656,0.2138671874791145
dataset\10014_dog.png,0.06445312499370574,0.047851562495326995,0.06445312499370574,0.0419921874958992,0.0361328124964714,0.024414062497615813,0.04882812499523163,0.04492187499561309,0.024414062497615813,0.021484374997901914,0.021484374997901914,0.01171874999885559,0.01562499999847412,0.02343749999771118,0.2255859374779701,0.2832031249723434
dataset\10015_deer.png,0.06152343749399185,0.05468749999465942,0.026367187497425077,0.00781249999923706,0.014648437498569488,0.00781249999923706,0.004882812499523163,0.00781249999923706,0.00781249999923706,0.00781249999923706,0.004882812499523163,0.0009765624999046325,0.0,0.0009765624999046325,0.6796874999336242,0.11230468748903273
dataset\10016_ship.png,0.01953124999809265,0.008789062499141692,0.006835937499332427,0.00390624999961853,0.010742187498950957,0.00390624999961853,0.004882812499523163,0.009765624999046325,0.005859374999427795,0.0,0.0,0.0,0.0,0.0,0.8994140624121665,0.026367187497425077
dataset\10017_cat.png,0.045898437495517724,0.04394531249570846,0.01953124999809265,0.01953124999809265,0.025390624997520445,0.0361328124964714,0.025390624997520445,0.04492187499561309,0.025390624997520445,0.01855468749818802,0.006835937499332427,0.001953124999809265,0.005859374999427795,0.0,0.5205078124491691,0.16015624998435973
dataset\10018_bird.png,0.041015624995994565,0.034179687496662135,0.006835937499332427,0.00390624999961853,0.005859374999427795,0.0029296874997138977,0.0,0.0,0.0,0.0029296874997138977,0.0009765624999046325,0.001953124999809265,0.001953124999809265,0.0029296874997138977,0.8115234374207496,0.08300781249189376
dataset\10019_frog.png,0.03710937499637604,0.03808593749628067,0.017578124998283384,0.024414062497615813,0.02734374999732971,0.01953124999809265,0.00781249999923706,0.01171874999885559,0.009765624999046325,0.013671874998664854,0.010742187498950957,0.00390624999961853,0.001953124999809265,0.006835937499332427,0.6220703124392509,0.14746093748559952
dataset\1001_deer.png,0.05859374999427795,0.06152343749399185,0.04003906249608993,0.01171874999885559,0.01171874999885559,0.01562499999847412,0.00781249999923706,0.008789062499141692,0.00390624999961853,0.0009765624999046325,0.0009765624999046325,0.001953124999809265,0.0029296874997138977,0.004882812499523163,0.6328124999382019,0.1357421874867439
